,label,Keypoint1,Keypoint2,Keypoint3,Keypoint4,Keypoint5,Keypoint6,Keypoint7,Keypoint8,Keypoint9,Keypoint10,Keypoint11,Keypoint12,Keypoint13,Keypoint14,Keypoint15,Keypoint16,Keypoint17,Keypoint18,Keypoint19,Keypoint20,Keypoint21,Keypoint22,Keypoint23,Keypoint24,Keypoint25,Keypoint26,Keypoint27,Keypoint28,Keypoint29,Keypoint30,Keypoint31,Keypoint32,Keypoint33,Keypoint34,Keypoint35,Keypoint36,Keypoint37,Keypoint38,Keypoint39,Keypoint40,Keypoint41,Keypoint42,Keypoint43,Keypoint44,Keypoint45,Keypoint46,Keypoint47,Keypoint48,Keypoint49,Keypoint50,Keypoint51,Keypoint52,Keypoint53,Keypoint54,Keypoint55,Keypoint56,Keypoint57,Keypoint58,Keypoint59,Keypoint60,Keypoint61,Keypoint62,Keypoint63
10,E,0.1748252958059311,0.5064651370048523,-1.405595753567468e-06,0.01637476682662964,0.4468887448310852,-0.028010331094264984,-0.05774852633476257,0.35663649439811707,-0.03513532131910324,-0.04536609351634979,0.3037998080253601,-0.057535868138074875,0.010686084628105164,0.2811311185359955,-0.0728384405374527,0.06902192533016205,0.261196494102478,0.04244990274310112,0.10022556036710739,0.16554757952690125,-0.02667185477912426,0.07913462072610855,0.2111155092716217,-0.07345327734947205,0.06607100367546082,0.2700696587562561,-0.0904669240117073,0.15975326299667358,0.25409072637557983,0.0222626943141222,0.20302754640579224,0.1442020833492279,-0.05102754756808281,0.1678893268108368,0.206605926156044,-0.0834479108452797,0.15182484686374664,0.268063485622406,-0.07964946329593658,0.24823373556137085,0.2619549632072449,-0.012969001196324825,0.28407537937164307,0.16143521666526794,-0.07331444323062897,0.24510067701339722,0.21730300784111023,-0.07848887890577316,0.22923719882965088,0.27508991956710815,-0.05855141580104828,0.33698201179504395,0.2840639054775238,-0.05396241322159767,0.3627157509326935,0.2013479769229889,-0.08279381692409515,0.3248121738433838,0.22446824610233307,-0.07392990589141846,0.3042066693305969,0.26548659801483154,-0.0547962561249733
11,E,0.5736024379730225,0.8643817901611328,-2.1097847024975636e-07,0.4675901532173157,0.8089009523391724,-0.02109588496387005,0.3976799547672272,0.6568506360054016,-0.017433546483516693,0.3530789911746979,0.5472553372383118,-0.021912559866905212,0.2903917133808136,0.49791860580444336,-0.021921968087553978,0.46668171882629395,0.5277713537216187,0.059125613421201706,0.47369638085365295,0.3885221481323242,0.023812856525182724,0.46456822752952576,0.38550007343292236,-0.009166535921394825,0.4570969045162201,0.41627418994903564,-0.023872800171375275,0.5268885493278503,0.5116960406303406,0.048579756170511246,0.5342869758605957,0.34905698895454407,0.009701989591121674,0.5263625979423523,0.3668530583381653,-0.022135861217975616,0.5240070223808289,0.4146330952644348,-0.02977120503783226,0.584136426448822,0.5158440470695496,0.026988867670297623,0.596606969833374,0.36516425013542175,-0.006232049316167831,0.584036648273468,0.39033395051956177,-0.019412709400057793,0.5764161348342896,0.438335120677948,-0.01546970009803772,0.642082929611206,0.5347749590873718,0.0012822196586057544,0.6461443305015564,0.4118857979774475,-0.013488109223544598,0.6317788362503052,0.4176650643348694,-0.0117587149143219,0.6250582933425903,0.44771426916122437,-0.004095207434147596
12,E,0.6030904650688171,0.7608453035354614,-1.296873165301804e-06,0.4322401285171509,0.6884771585464478,-0.041091468185186386,0.2843689024448395,0.5355015993118286,-0.07242283970117569,0.19599077105522156,0.4108833074569702,-0.11633644253015518,0.12026903033256531,0.32411232590675354,-0.1500656008720398,0.48999905586242676,0.3062267601490021,0.010449598543345928,0.4991895258426666,0.12666040658950806,-0.06691082566976547,0.4353314936161041,0.17692719399929047,-0.09311030805110931,0.4124348759651184,0.2739880084991455,-0.09136614203453064,0.5989567041397095,0.3175395429134369,-0.012654099613428116,0.6060066819190979,0.10891170799732208,-0.09751161187887192,0.5257521271705627,0.254924476146698,-0.08889845013618469,0.5226605534553528,0.3470056354999542,-0.04721570760011673,0.7041727304458618,0.3468804657459259,-0.053791288286447525,0.7168623208999634,0.15504565834999084,-0.12836262583732605,0.6332029700279236,0.2945660650730133,-0.08409241586923599,0.6226902008056641,0.3906043767929077,-0.024309851229190826,0.8174697756767273,0.4039166271686554,-0.1021123081445694,0.8187066316604614,0.24622011184692383,-0.1405499130487442,0.7367250919342041,0.3203524351119995,-0.10749443620443344,0.714214563369751,0.39853784441947937,-0.06556931138038635
13,E,0.5762112736701965,0.8019312620162964,-1.3576070614362834e-06,0.4389485716819763,0.7445733547210693,-0.05312458053231239,0.3133576214313507,0.6033600568771362,-0.09041668474674225,0.23428216576576233,0.4912996292114258,-0.13651879131793976,0.1690475344657898,0.4057190418243408,-0.17034639418125153,0.48957961797714233,0.3490680158138275,-0.019819647073745728,0.49962830543518066,0.16186684370040894,-0.12178046256303787,0.44754084944725037,0.2455930858850479,-0.16000428795814514,0.434373140335083,0.34262728691101074,-0.16242986917495728,0.5887801051139832,0.36246970295906067,-0.04023595154285431,0.5993112325668335,0.15237416326999664,-0.15720033645629883,0.5263826251029968,0.3197561204433441,-0.16225311160087585,0.5239753723144531,0.41510283946990967,-0.12367594242095947,0.6829427480697632,0.39506295323371887,-0.07899381220340729,0.7029366493225098,0.20777790248394012,-0.18525494635105133,0.6201939582824707,0.36735284328460693,-0.14952687919139862,0.6050300598144531,0.46669313311576843,-0.08633545786142349,0.779032826423645,0.4528099596500397,-0.12399548292160034,0.7862114906311035,0.3055020272731781,-0.18464967608451843,0.7096557021141052,0.40033960342407227,-0.15710633993148804,0.6885783076286316,0.48542559146881104,-0.11262094974517822
14,E,0.5654879212379456,0.7510994672775269,-1.253535288014973e-06,0.41745084524154663,0.6847437620162964,-0.030871866270899773,0.29493874311447144,0.5278148651123047,-0.05254267156124115,0.23115020990371704,0.40431129932403564,-0.08775895833969116,0.1714477837085724,0.3232070505619049,-0.11294317245483398,0.5053611397743225,0.3050839602947235,0.024136221036314964,0.5369846820831299,0.12855255603790283,-0.05033930391073227,0.4783492088317871,0.17790007591247559,-0.07457181811332703,0.4542883634567261,0.2709776759147644,-0.07089497894048691,0.6056724786758423,0.31797635555267334,-0.0008705877116881311,0.63027423620224,0.117629274725914,-0.0858469232916832,0.5503924489021301,0.25951331853866577,-0.07779105752706528,0.5437912344932556,0.34922054409980774,-0.03524075075984001,0.6993312835693359,0.34571772813796997,-0.04332480579614639,0.7226607203483582,0.16679050028324127,-0.11773132532835007,0.6400143504142761,0.3020188510417938,-0.07479561865329742,0.6270384192466736,0.39232754707336426,-0.015042251907289028,0.7978278398513794,0.40010789036750793,-0.09203548729419708,0.808796763420105,0.25176191329956055,-0.13107258081436157,0.7336558103561401,0.326570600271225,-0.09896817803382874,0.7138913869857788,0.401523619890213,-0.05670702084898949
15,E,0.6090344786643982,0.7892137765884399,-1.3063253163636546e-06,0.4353707432746887,0.69871586561203,-0.038298118859529495,0.2901235520839691,0.5434526801109314,-0.07042142003774643,0.19955414533615112,0.41937386989593506,-0.1154327467083931,0.11906522512435913,0.3281419277191162,-0.15221212804317474,0.49543434381484985,0.3046392798423767,0.013530493713915348,0.504213809967041,0.1248413622379303,-0.0653916746377945,0.4378606677055359,0.1726428121328354,-0.10536283254623413,0.41386425495147705,0.26859208941459656,-0.11570627987384796,0.6003054976463318,0.315260112285614,-0.01063877996057272,0.6019744277000427,0.1144929826259613,-0.0893312618136406,0.5232685208320618,0.26230549812316895,-0.09033330529928207,0.524679958820343,0.3589448928833008,-0.06217198073863983,0.7022102475166321,0.3460828959941864,-0.052156999707221985,0.7064853310585022,0.16420415043830872,-0.11841767281293869,0.628987193107605,0.3079558312892914,-0.07835888862609863,0.628564715385437,0.4059250056743622,-0.02709917724132538,0.8135683536529541,0.4041033089160919,-0.10130158066749573,0.81031334400177,0.2406655251979828,-0.13131947815418243,0.7307909727096558,0.3179503381252289,-0.09501636773347855,0.7123588919639587,0.39977458119392395,-0.05443938821554184
16,E,0.6823191046714783,0.8618297576904297,-1.262810883417842e-06,0.4930261969566345,0.8594812154769897,-0.1477886289358139,0.3162563443183899,0.6496593952178955,-0.16859868168830872,0.2173222005367279,0.4826311469078064,-0.16403579711914062,0.11850729584693909,0.3860151171684265,-0.1376333236694336,0.45932450890541077,0.48705142736434937,-0.022467317059636116,0.5291059613227844,0.3486948311328888,-0.06334774196147919,0.5282285213470459,0.48526763916015625,-0.061228156089782715,0.49512648582458496,0.5363709926605225,-0.05210093408823013,0.5931829214096069,0.48980697989463806,0.0409729927778244,0.6346791982650757,0.38931024074554443,-0.00500878831371665,0.6281827688217163,0.5403756499290466,0.0005450142780318856,0.5978063941001892,0.5436511039733887,0.017173442989587784,0.7043355703353882,0.519899308681488,0.07970858365297318,0.7308399677276611,0.43808305263519287,0.025016803294420242,0.7134283781051636,0.560897946357727,0.04476466029882431,0.6896008253097534,0.5639122724533081,0.0698639526963234,0.7926313877105713,0.5408230423927307,0.10724329203367233,0.7950685024261475,0.49887388944625854,0.08213856816291809,0.7731497287750244,0.5857710242271423,0.09536676853895187,0.7550635933876038,0.5831994414329529,0.10989341139793396
17,E,0.5740702748298645,0.9295546412467957,-1.9087667624262394e-06,0.4554536044597626,0.8660812377929688,-0.12280948460102081,0.3478831946849823,0.6872682571411133,-0.1740531027317047,0.26163697242736816,0.5527662038803101,-0.21409736573696136,0.16431576013565063,0.467862606048584,-0.23309898376464844,0.5262637138366699,0.4607565104961395,-0.05221666395664215,0.578393816947937,0.42725828289985657,-0.15379399061203003,0.5447874069213867,0.5727262496948242,-0.20472371578216553,0.5158454179763794,0.6334110498428345,-0.2298063188791275,0.6439104676246643,0.4689071476459503,-0.03650134056806564,0.6903167963027954,0.45811524987220764,-0.1565544605255127,0.6251503825187683,0.6332212686538696,-0.1884131282567978,0.5887535810470581,0.6523977518081665,-0.186714306473732,0.7420185208320618,0.5196115970611572,-0.04240301251411438,0.7866585850715637,0.49929115176200867,-0.16219434142112732,0.7163517475128174,0.6357307434082031,-0.14183172583580017,0.6787995100021362,0.6517653465270996,-0.10162375867366791,0.8220750093460083,0.5864576101303101,-0.059223152697086334,0.8616888523101807,0.5587429404258728,-0.1353197991847992,0.8064863681793213,0.6455569267272949,-0.11947168409824371,0.7705634832382202,0.6554654836654663,-0.08959154039621353
18,E,0.5471108555793762,0.8943582773208618,-1.848430656536948e-06,0.4190557897090912,0.8244854211807251,-0.12121769785881042,0.3138500452041626,0.6123185753822327,-0.1579022854566574,0.2497151792049408,0.4692741930484772,-0.18378974497318268,0.16098132729530334,0.3862014412879944,-0.18839803338050842,0.5199695825576782,0.4017309248447418,-0.033253394067287445,0.5989440083503723,0.3462625741958618,-0.12940828502178192,0.5525122880935669,0.48545143008232117,-0.1760735958814621,0.5114935040473938,0.5550781488418579,-0.19692270457744598,0.6388257145881653,0.41431301832199097,-0.016596149653196335,0.7161160707473755,0.38258612155914307,-0.1300136297941208,0.6425668001174927,0.5522114634513855,-0.1576009839773178,0.5917492508888245,0.5798032283782959,-0.15095047652721405,0.7346105575561523,0.46830493211746216,-0.02389182709157467,0.8068478107452393,0.43043026328086853,-0.13492493331432343,0.7381254434585571,0.5543641448020935,-0.11642717570066452,0.6929666996002197,0.571620523929596,-0.07790802419185638,0.8169776201248169,0.5382534265518188,-0.04239070042967796,0.8693263530731201,0.49203816056251526,-0.1101076528429985,0.8384028673171997,0.5494637489318848,-0.09538973867893219,0.8199617862701416,0.5390685200691223,-0.06730621308088303
19,E,0.6818732619285583,0.8911993503570557,-1.650119770602032e-06,0.48912012577056885,0.8495793342590332,-0.12205330282449722,0.31852003931999207,0.6379484534263611,-0.15048624575138092,0.20996206998825073,0.47638463973999023,-0.16563907265663147,0.09978264570236206,0.3850027620792389,-0.16156385838985443,0.47565287351608276,0.48494747281074524,-0.058713093400001526,0.565898597240448,0.3351094722747803,-0.14260903000831604,0.5560880303382874,0.48386120796203613,-0.16976819932460785,0.5070085525512695,0.5361671447753906,-0.18161344528198242,0.6142905950546265,0.49346116185188293,-0.03739892691373825,0.6942929029464722,0.3657742738723755,-0.1313106268644333,0.6590405702590942,0.5355897545814514,-0.14696864783763885,0.6118700504302979,0.5515503883361816,-0.1451644003391266,0.7298344373703003,0.5323246121406555,-0.03842400386929512,0.8118383884429932,0.4179236590862274,-0.1358613222837448,0.7670559883117676,0.5624451041221619,-0.12540346384048462,0.7204680442810059,0.5733175277709961,-0.10127812623977661,0.8243495225906372,0.5696389675140381,-0.04976942017674446,0.884825587272644,0.48796072602272034,-0.10558289289474487,0.8463976383209229,0.5709987282752991,-0.09877699613571167,0.8129719495773315,0.574242115020752,-0.08616383373737335
20,E,0.5367352366447449,0.736668586730957,-4.3080271439066564e-07,0.3783116936683655,0.6196914315223694,-0.06618863344192505,0.2933935523033142,0.4493887424468994,-0.09208939969539642,0.23236307501792908,0.3090883791446686,-0.12209826707839966,0.17653587460517883,0.21196648478507996,-0.1433192491531372,0.5159441828727722,0.2868242859840393,0.029903532937169075,0.5751889944076538,0.13496620953083038,-0.032312702387571335,0.5669666528701782,0.12950225174427032,-0.09515851736068726,0.542519748210907,0.1987086534500122,-0.12824562191963196,0.6197543144226074,0.31145644187927246,0.028450770303606987,0.7058513164520264,0.1449424773454666,-0.03330090269446373,0.6761748790740967,0.14673233032226562,-0.09507180750370026,0.628150999546051,0.22356835007667542,-0.12447982281446457,0.702599048614502,0.35595646500587463,0.009910404682159424,0.7887241840362549,0.2109517604112625,-0.042131904512643814,0.7586829662322998,0.1935763955116272,-0.08196376264095306,0.7169336676597595,0.2651161849498749,-0.09496478736400604,0.7842495441436768,0.42429691553115845,-0.017496826127171516,0.8560923337936401,0.30149853229522705,-0.05539460480213165,0.8323367834091187,0.26414310932159424,-0.07717826962471008,0.7890258431434631,0.29891467094421387,-0.083111472427845
21,E,0.5191336870193481,0.7771061062812805,-6.222398383215477e-07,0.39543354511260986,0.6776449680328369,-0.05496116727590561,0.3191688358783722,0.5102285146713257,-0.0891604945063591,0.26333460211753845,0.3765221834182739,-0.12926384806632996,0.20843592286109924,0.2751545310020447,-0.16236339509487152,0.5086641311645508,0.34015437960624695,-0.011515824124217033,0.5805635452270508,0.1758902668952942,-0.0840734913945198,0.5725414752960205,0.18791672587394714,-0.14209601283073425,0.5406723022460938,0.2664334177970886,-0.16957013309001923,0.5987001657485962,0.3697686195373535,-0.02377910166978836,0.6936231851577759,0.19198115170001984,-0.09139633178710938,0.6667973399162292,0.22853899002075195,-0.13816562294960022,0.6200278401374817,0.3088855445384979,-0.1562344878911972,0.6746374368667603,0.41745707392692566,-0.04935663938522339,0.7620463371276855,0.2608524262905121,-0.10117670893669128,0.7361058592796326,0.2838808596134186,-0.12201603502035141,0.6922184824943542,0.3578373193740845,-0.12446771562099457,0.7451657056808472,0.48364150524139404,-0.08220548182725906,0.8194915056228638,0.35323986411094666,-0.11477047950029373,0.8008549213409424,0.3474768102169037,-0.12119396030902863,0.7572521567344666,0.3970634937286377,-0.11865488439798355
